자치구,행정동,상권코드,상권명,상권분류,면적(㎡)
용산구,이태원 1 동,3001491.0,이태원 관광특구,관광특구,372565.0
중구,소공동,3001492.0,"명동 남대문 북창동 다동
무교동 관광특구",관광특구,983618.0
중구,광희동,3001493.0,동대문패션타운 관광특구,관광특구,606058.0
종로구,종로 1·2·3·4 가동,3001494.0,종로·청계 관광특구,관광특구,653127.0
송파구,오륜동,3001495.0,잠실 관광특구,관광특구,2462734.0
강남구,삼성 1 동,3001496.0,강남 마이스 관광특구,관광특구,237892.0
종로구,평창동,3110001.0,이북 5 도청사,골목상권,108529.0
종로구,무악동,3110002.0,독립문역 1 번,골목상권,31531.0
종로구,부암동,3110003.0,세검정초등학교,골목상권,191570.0
종로구,무악동,3110004.0,대신고등학교,골목상권,18781.0
종로구,부암동,3110005.0,세검정,골목상권,244923.0
종로구,부암동,3110006.0,부암동주민센터,골목상권,91486.0
종로구,사직동,3110007.0,사직공원 (한국사회과학도서관),골목상권,80252.0
종로구,청운효자동,3110008.0,"배화여자대학교
(박노수미술관)",골목상권,149264.0
종로구,부암동,3110009.0,자하문터널,골목상권,178306.0
종로구,평창동,3110010.0,평창동서측,골목상권,369415.0
종로구,청운효자동,3110011.0,청운초등학교,골목상권,26913.0
종로구,사직동,3110012.0,성곡미술관,골목상권,124348.0
종로구,사직동,3110013.0,체부동홍종문가옥,골목상권,17064.0
종로구,청운효자동,3110014.0,경복고등학교,골목상권,63411.0
종로구,청운효자동,3110015.0,청와대사랑채,골목상권,69399.0
종로구,평창동,3110016.0,평창동동측,골목상권,522818.0
종로구,가회동,3110017.0,정독도서관,골목상권,83855.0
종로구,가회동,3110018.0,중앙고등학교,골목상권,166872.0
종로구,종로 1·2·3·4 가동,3110019.0,창덕궁,골목상권,40999.0
종로구,혜화동,3110020.0,서울국제고등학교,골목상권,133692.0
종로구,혜화동,3110021.0,성균관대학교,골목상권,77655.0
종로구,혜화동,3110022.0,경신고등학교,골목상권,60182.0
종로구,이화동,3110023.0,서울대병원,골목상권,15969.0
종로구,혜화동,3110024.0,혜회동주민센터,골목상권,52850.0
종로구,종로 5·6 가동,3110025.0,충신시장옆,골목상권,39184.0
종로구,종로 5·6 가동,3110026.0,종로 5 가역 4 번,골목상권,16485.0
종로구,이화동,3110027.0,혜화역 1 번,골목상권,117673.0
종로구,이화동,3110028.0,이화달팽이길,골목상권,159124.0
종로구,창신 2 동,3110029.0,동대문역 1 번,골목상권,153230.0
종로구,창신 1 동,3110030.0,동대문역 3 번,골목상권,9161.0
종로구,창신 3 동,3110031.0,창신역 1 번,골목상권,32878.0
종로구,창신 1 동,3110032.0,수족관거리,골목상권,9323.0
종로구,숭인 1 동,3110033.0,창신역 4 번,골목상권,77869.0
종로구,창신 1 동,3110034.0,창신 1 동주민센터,골목상권,29604.0
종로구,숭인 2 동,3110035.0,동묘앞역 2 번,골목상권,95779.0
종로구,숭인 2 동,3110036.0,동묘앞역 3 번,골목상권,18431.0
종로구,숭인 2 동,3110037.0,신설동역 12 번,골목상권,55232.0
중구,소공동,3110038.0,경향신문사,골목상권,36893.0
중구,회현동,3110039.0,회현역 1 번,골목상권,9928.0
중구,회현동,3110040.0,"중구회현체육센터
(정화예술대남산캠퍼스)",골목상권,76242.0
중구,명동,3110041.0,남산케이블카,골목상권,130560.0
중구,필동,3110042.0,남산골공원옆,골목상권,72607.0
중구,장충동,3110043.0,충무초등학교,골목상권,110058.0
중구,장충동,3110044.0,관성묘,골목상권,29575.0
중구,장충동,3110045.0,동대문역사문화공원역 5 번,골목상권,44820.0
중구,다산동,3110046.0,버티고개,골목상권,58013.0
중구,다산동,3110047.0,다산성곽길,골목상권,85386.0
중구,장충동,3110048.0,장충동주민센터,골목상권,135606.0
중구,다산동,3110049.0,장충단 고개,골목상권,70693.0
중구,약수동,3110050.0,약수역 7 번,골목상권,34553.0
중구,신당동,3110051.0,한양공고앞 교차로,골목상권,44893.0
중구,다산동,3110052.0,장충초등학교,골목상권,68893.0
중구,신당동,3110053.0,청구역 1 번,골목상권,85550.0
중구,청구동,3110054.0,청구역 3 번,골목상권,69155.0
중구,황학동,3110055.0,황학동벼룩시장,골목상권,27575.0
중구,신당 5 동,3110056.0,신당역 3 번,골목상권,129607.0
중구,황학동,3110057.0,황학코아루아파트,골목상권,30230.0
용산구,원효로 2 동,3110058.0,성심여자고등학교,골목상권,135620.0
용산구,이촌 2 동,3110059.0,새남터성지,골목상권,56970.0
용산구,용문동,3110060.0,효창공원앞역 6 번,골목상권,94719.0
용산구,효창동,3110061.0,효창동주민센터,골목상권,100249.0
용산구,한강로동,3110062.0,"한강로동땡땡거리
(은행나무길)",골목상권,132684.0
용산구,용문동,3110063.0,효창공원앞역 5 번,골목상권,110329.0
용산구,효창동,3110064.0,효창공원앞역 2 번,골목상권,131550.0
용산구,원효로 1 동,3110065.0,남정초등학교,골목상권,18065.0
용산구,청파동,3110066.0,서울역 15 번,골목상권,133737.0
용산구,청파동,3110067.0,배문고등학교,골목상권,204936.0
용산구,원효로 1 동,3110068.0,남영역 1 번,골목상권,145312.0
용산구,청파동,3110069.0,숙대입구,골목상권,173542.0
용산구,한강로동,3110070.0,용산세무서,골목상권,8437.0
용산구,이촌 1 동,3110071.0,한강미주맨션아파트,골목상권,27783.0
용산구,원효로 1 동,3110072.0,열정도,골목상권,18090.0
용산구,한강로동,3110073.0,삼각지역 3 번,골목상권,41421.0
용산구,남영동,3110074.0,서울역 12 번,골목상권,105922.0
용산구,남영동,3110075.0,숙대입구역 1 번,골목상권,128905.0
용산구,한강로동,3110076.0,삼각지역 14 번,골목상권,8989.0
용산구,후암동,3110077.0,삼광초등학교,골목상권,45797.0
용산구,이촌 1 동,3110078.0,이촌동점보아파트,골목상권,14864.0
용산구,후암동,3110079.0,후암동주민센터,골목상권,293041.0
용산구,후암동,3110080.0,해방촌예술마을,골목상권,134562.0
용산구,용산 2 가동,3110081.0,해방촌 남동측,골목상권,105010.0
용산구,이태원 1 동,3110082.0,용산구청,골목상권,71140.0
용산구,서빙고동,3110083.0,서빙고역 1 번,골목상권,58652.0
용산구,이태원 2 동,3110084.0,경리단길북측,골목상권,225725.0
용산구,이태원 2 동,3110085.0,경리단길남측,골목상권,181830.0
용산구,이태원 1 동,3110086.0,이태원역 북측,골목상권,133757.0
용산구,이태원 1 동,3110087.0,이태원엔틱가구거리,골목상권,52542.0
용산구,서빙고동,3110088.0,오산고등학교,골목상권,96560.0
용산구,서빙고동,3110089.0,서빙고동주민센터,골목상권,105979.0
용산구,보광동,3110090.0,한국폴리텍대학서울정수캠퍼스,골목상권,97059.0
용산구,한남동,3110091.0,리움미술관,골목상권,55141.0
용산구,보광동,3110092.0,NH 농협은행 보광동지점,골목상권,105153.0
용산구,한남동,3110093.0,우사단길,골목상권,234768.0
용산구,보광동,3110094.0,오산중학교,골목상권,21603.0
용산구,한남동,3110095.0,한강진역 3 번,골목상권,149192.0
용산구,한남동,3110096.0,한남힐사이드아파트,골목상권,50068.0
용산구,한남동,3110097.0,한남초등학교,골목상권,7814.0
용산구,한남동,3110098.0,서울독일학교,골목상권,41414.0
용산구,한남동,3110099.0,유엔빌리지길,골목상권,263187.0
성동구,옥수동,3110100.0,옥수동우편취급국,골목상권,26060.0
성동구,옥수동,3110101.0,옥정중학교,골목상권,23818.0
성동구,옥수동,3110102.0,옥수역 6 번,골목상권,34682.0
성동구,금호 4 가동,3110103.0,옥수터널,골목상권,19057.0
성동구,금호 2·3 가동,3110104.0,신금호역 4 번,골목상권,66838.0
성동구,금호 2·3 가동,3110105.0,금동어린이공원,골목상권,69009.0
성동구,금호 1 가동,3110106.0,금북초등학교,골목상권,21366.0
성동구,금호 4 가동,3110107.0,금호사거리,골목상권,22191.0
성동구,금호 1 가동,3110108.0,성동구립금호도서관,골목상권,11778.0
성동구,금호 1 가동,3110109.0,금호삼성래미안아파트,골목상권,29788.0
성동구,왕십리 2 동,3110110.0,상왕십리역 6 번,골목상권,51942.0
성동구,응봉동,3110111.0,대현산장미원,골목상권,19485.0
성동구,행당 1 동,3110112.0,행당역 2 번,골목상권,68591.0
성동구,응봉동,3110113.0,응봉산,골목상권,89115.0
성동구,왕십리도선동,3110114.0,왕십리파출소,골목상권,27058.0
성동구,왕십리도선동,3110115.0,상왕십리역 3 번,골목상권,80878.0
성동구,마장동,3110116.0,청계천박물관,골목상권,98083.0
성동구,마장동,3110117.0,성동구보건소,골목상권,49735.0
성동구,행당 1 동,3110118.0,왕십리역 9 번,골목상권,63575.0
성동구,마장동,3110119.0,마장지하차도,골목상권,22524.0
성동구,성수 1 가 2 동,3110120.0,서울숲카페거리,골목상권,34852.0
성동구,사근동,3110121.0,한양대역 4 번,골목상권,29267.0
성동구,마장동,3110122.0,마장역 2 번,골목상권,80335.0
성동구,마장동,3110123.0,마장역 3 번,골목상권,169553.0
성동구,성수 1 가 2 동,3110124.0,뚝섬역교차로,골목상권,79596.0
성동구,사근동,3110125.0,사근동살곶이상점가,골목상권,128923.0
성동구,성수 1 가 1 동,3110126.0,서울숲역 1 번,골목상권,18531.0
성동구,성수 1 가 1 동,3110127.0,성수 1 가 1 동주민센터,골목상권,38774.0
성동구,성수 1 가 1 동,3110128.0,성원중학교,골목상권,247340.0
성동구,성수 1 가 2 동,3110129.0,성원어린이공원,골목상권,70693.0
성동구,용답동,3110130.0,답십리역 6 번,골목상권,43065.0
성동구,성수 2 가 1 동,3110131.0,성수동카페거리,골목상권,131865.0
성동구,성수 2 가 3 동,3110132.0,성수 2 가 3 동주민센터,골목상권,76450.0
성동구,용답동,3110133.0,서울교통공사,골목상권,80187.0
성동구,성수 2 가 1 동,3110134.0,성수 119 안전센터,골목상권,222826.0
성동구,송정동,3110135.0,성동세무서,골목상권,136762.0
성동구,성수 2 가 1 동,3110136.0,경수초등학교,골목상권,260628.0
성동구,성수 2 가 3 동,3110137.0,성수초등학교,골목상권,330983.0
성동구,송정동,3110138.0,송정체육공원,골목상권,102074.0
광진구,자양 4 동,3110139.0,자양 4 동주민센터,골목상권,155861.0
광진구,자양 4 동,3110140.0,건대입구역 6 번,골목상권,179746.0
광진구,화양동,3110141.0,건대입구역 1 번,골목상권,67458.0
광진구,화양동,3110142.0,화양사거리,골목상권,116892.0
광진구,자양 3 동,3110143.0,뚝섬유원지역 1 번,골목상권,8061.0
광진구,화양동,3110144.0,어린이대공원역 4 번,골목상권,42830.0
광진구,군자동,3110145.0,장안초등학교,골목상권,14956.0
광진구,자양 3 동,3110146.0,신자초등학교,골목상권,106885.0
광진구,군자동,3110147.0,능동우편취급국,골목상권,157029.0
광진구,화양동,3110148.0,어린이대공원역 3 번,골목상권,45757.0
광진구,군자동,3110149.0,세종대학교,골목상권,45957.0
광진구,중곡 1 동,3110150.0,중곡 1 동 마을마당,골목상권,159510.0
광진구,자양 2 동,3110151.0,자양한강도서관,골목상권,107574.0
광진구,중곡 1 동,3110152.0,중곡어린이공원,골목상권,50806.0
광진구,중곡 1 동,3110153.0,중곡 1 동주민센터,골목상권,50068.0
광진구,자양 1 동,3110154.0,광진정말공원,골목상권,102102.0
광진구,자양 1 동,3110155.0,광진구청,골목상권,97314.0
광진구,능동,3110156.0,군자역 5 번,골목상권,153696.0
광진구,자양 2 동,3110157.0,자양동우체국,골목상권,115158.0
광진구,중곡 3 동,3110158.0,중곡 3 동주민센터,골목상권,166799.0
광진구,자양 1 동,3110159.0,구의역 4 번,골목상권,210895.0
광진구,구의 1 동,3110160.0,광진경찰서,골목상권,47848.0
광진구,중곡 3 동,3110161.0,중곡역 3 번,골목상권,141901.0
광진구,중곡 2 동,3110162.0,군자역 4 번,골목상권,70945.0
광진구,자양 2 동,3110163.0,성자초등학교,골목상권,66483.0
광진구,능동,3110164.0,아차산역 5 번,골목상권,85050.0
광진구,중곡 2 동,3110165.0,국립정신건강센터,골목상권,95687.0
광진구,구의 1 동,3110166.0,구의 1 동주민센터,골목상권,131620.0
광진구,중곡 2 동,3110167.0,용마초등학교,골목상권,154354.0
광진구,중곡 4 동,3110168.0,대원고등학교,골목상권,58514.0
광진구,자양 2 동,3110169.0,성동초등학교,골목상권,75500.0
광진구,구의 1 동,3110170.0,동대부여고,골목상권,120727.0
광진구,중곡 4 동,3110171.0,중곡 4 동주민센터,골목상권,47879.0
광진구,구의 2 동,3110172.0,광진초등학교,골목상권,95499.0
광진구,구의 3 동,3110173.0,구남초등학교,골목상권,49267.0
광진구,중곡 4 동,3110174.0,아차산역 1 번,골목상권,103458.0
광진구,구의 3 동,3110175.0,푸른동산공원,골목상권,96115.0
광진구,중곡 4 동,3110176.0,해오름공원,골목상권,135318.0
광진구,구의 2 동,3110177.0,동의초등학교,골목상권,29079.0
광진구,광장동,3110178.0,장로회신학대학교,골목상권,45933.0
광진구,광장동,3110179.0,광나루역 1 번,골목상권,42085.0
광진구,광장동,3110180.0,광진정보도서관,골목상권,74699.0
동대문구,용신동,3110181.0,신설동역 9 번,골목상권,141747.0
동대문구,용신동,3110182.0,용두희망어린이공원,골목상권,59118.0
동대문구,용신동,3110183.0,한국의류시험연구원,골목상권,43441.0
동대문구,용신동,3110184.0,용두사거리,골목상권,24379.0
동대문구,용신동,3110185.0,용두초등학교,골목상권,28847.0
동대문구,제기동,3110186.0,종암초등학교,골목상권,22890.0
동대문구,용신동,3110187.0,제기동역 6 번,골목상권,159981.0
동대문구,용신동,3110188.0,용두동신동아아파트,골목상권,152517.0
동대문구,제기동,3110189.0,제기동역 1 번,골목상권,88499.0
동대문구,제기동,3110190.0,고대앞사거리,골목상권,101416.0
동대문구,제기동,3110191.0,고려대역 6 번,골목상권,79173.0
동대문구,용신동,3110192.0,동의보감타워,골목상권,33231.0
동대문구,제기동,3110193.0,고려대역 4 번,골목상권,67780.0
동대문구,제기동,3110194.0,홍파초등학교,골목상권,87946.0
동대문구,용신동,3110195.0,동대문구청,골목상권,115383.0
동대문구,청량리동,3110196.0,홍릉근린공원,골목상권,37314.0
동대문구,청량리동,3110197.0,세종대왕기념관교차로,골목상권,24771.0
동대문구,제기동,3110198.0,"동대문중앙
새마을금고본점",골목상권,16140.0
동대문구,제기동,3110199.0,홍릉시장,골목상권,69877.0
동대문구,청량리동,3110200.0,동대문경찰서,골목상권,35357.0
동대문구,전농 1 동,3110201.0,전농 119 안전센터,골목상권,24149.0
동대문구,전농 1 동,3110202.0,"전농 1 동주민센터
(전농시장)",골목상권,29821.0
동대문구,청량리동,3110203.0,떡전교사거리,골목상권,46180.0
동대문구,답십리 1 동,3110204.0,간데메공원,골목상권,122554.0
동대문구,회기동,3110205.0,경희대삼거리,골목상권,88816.0
동대문구,전농 1 동,3110206.0,텃골근린공원,골목상권,100623.0
동대문구,전농 1 동,3110207.0,시립대앞사거리,골목상권,29327.0
동대문구,회기동,3110208.0,시조사삼거리,골목상권,42223.0
동대문구,답십리 1 동,3110209.0,답십리 장령당공원,골목상권,27972.0
동대문구,전농 1 동,3110210.0,서울시립대,골목상권,110970.0
동대문구,전농 1 동,3110211.0,전곡마을마당공원,골목상권,126403.0
동대문구,답십리 1 동,3110212.0,답십리초등학교,골목상권,80982.0
동대문구,이문 1 동,3110213.0,청량초등학교,골목상권,35455.0
동대문구,이문 1 동,3110214.0,경희대후문,골목상권,79862.0
동대문구,휘경 1 동,3110215.0,회기역 1 번,골목상권,51478.0
동대문구,전농 2 동,3110216.0,전농중학교,골목상권,65069.0
동대문구,답십리 2 동,3110217.0,자동차부품상가,골목상권,56649.0
동대문구,답십리 2 동,3110218.0,답십리사거리,골목상권,82160.0
동대문구,휘경 2 동,3110219.0,삼육보건대학교,골목상권,179445.0
동대문구,이문 1 동,3110220.0,외대앞역 1 번,골목상권,98625.0
성북구,석관동,3110221.0,의릉,골목상권,47130.0
동대문구,휘경 1 동,3110222.0,회기역 2 번,골목상권,10334.0
동대문구,장안 1 동,3110223.0,군자초등학교,골목상권,43581.0
동대문구,휘경 1 동,3110224.0,외대앞역 2 번,골목상권,45770.0
동대문구,답십리 2 동,3110225.0,촬영소사거리,골목상권,54806.0
동대문구,장안 1 동,3110226.0,장안 1 동주민센터,골목상권,285861.0
동대문구,답십리 2 동,3110227.0,답십리공원,골목상권,55458.0
동대문구,장안 2 동,3110228.0,장안근린공원,골목상권,177937.0
동대문구,장안 1 동,3110229.0,장평중학교,골목상권,205648.0
동대문구,장안 2 동,3110230.0,장안현대홈타운 1 차아파트,골목상권,79796.0
동대문구,장안 2 동,3110231.0,장안교,골목상권,8256.0
동대문구,장안 2 동,3110232.0,동대부고,골목상권,104535.0
중랑구,중화 2 동,3110233.0,중랑역 1 번,골목상권,124330.0
중랑구,중화 2 동,3110234.0,중랑역 4 번,골목상권,58421.0
중랑구,중화 2 동,3110235.0,세화어린이공원,골목상권,32631.0
중랑구,묵 2 동,3110236.0,신묵초등학교,골목상권,180650.0
중랑구,면목 2 동,3110237.0,메가박스 상봉,골목상권,124410.0
중랑구,중화 2 동,3110238.0,배꽃어린이공원,골목상권,29174.0
중랑구,중화 2 동,3110239.0,중랑역 2 번,골목상권,10368.0
중랑구,중화 2 동,3110240.0,태릉시장 특화거리,골목상권,45536.0
중랑구,묵 2 동,3110241.0,먹골역 5 번,골목상권,99076.0
중랑구,면목 5 동,3110242.0,면목 5 동주민센터,골목상권,105010.0
중랑구,면목 2 동,3110243.0,중랑노인종합복지관,골목상권,128302.0
중랑구,중화 2 동,3110244.0,중화역 4 번,골목상권,63066.0
중랑구,중화 2 동,3110245.0,KB 국민은행 중화동지점,골목상권,62374.0
중랑구,상봉 2 동,3110246.0,월드순복음교회,골목상권,87353.0
중랑구,묵 1 동,3110247.0,먹골역 1 번,골목상권,148439.0
중랑구,묵 1 동,3110248.0,먹골파출소,골목상권,37643.0
중랑구,중화 1 동,3110249.0,중화역 1 번,골목상권,170317.0
중랑구,묵 1 동,3110250.0,화랑대역 7 번,골목상권,39367.0
중랑구,중화 1 동,3110251.0,장안중학교,골목상권,90556.0
중랑구,면목 5 동,3110252.0,장안제일시장,골목상권,121544.0
중랑구,면목 4 동,3110253.0,중곡초등학교,골목상권,86503.0
중랑구,면목 7 동,3110254.0,오거리공원,골목상권,165615.0
중랑구,상봉 2 동,3110255.0,상봉역 4 번,골목상권,191245.0
중랑구,면목 2 동,3110256.0,면목 2 동체육관,골목상권,221861.0
중랑구,상봉 1 동,3110257.0,상봉역 7 번,골목상권,114328.0
중랑구,면목본동,3110258.0,면동초등학교,골목상권,111432.0
중랑구,면목 3·8 동,3110259.0,사가정역 1 번,골목상권,86298.0
중랑구,면목본동,3110260.0,면목역 3 번,골목상권,65941.0
중랑구,면목 7 동,3110261.0,사가정역 4 번,골목상권,109503.0
중랑구,상봉 2 동,3110262.0,상봉역 3 번,골목상권,121975.0
중랑구,면목본동,3110263.0,면목역 1 번,골목상권,152104.0
중랑구,면목본동,3110264.0,면목역 2 번,골목상권,216948.0
중랑구,상봉 1 동,3110265.0,망우역 1 번,골목상권,164846.0
중랑구,면목 3·8 동,3110266.0,면목동우체국,골목상권,114047.0
중랑구,상봉 1 동,3110267.0,망우역 2 번,골목상권,125682.0
중랑구,망우 3 동,3110268.0,망우 3 동주민센터,골목상권,71237.0
중랑구,면목 3·8 동,3110269.0,용마문화복지센터,골목상권,50066.0
중랑구,망우 3 동,3110270.0,혜원여고,골목상권,35644.0
중랑구,신내 1 동,3110271.0,신내역 1 번,골목상권,112596.0
중랑구,신내 1 동,3110272.0,신내 1 동주민센터,골목상권,146352.0
중랑구,신내 1 동,3110273.0,장스여성병원,골목상권,69230.0
중랑구,면목 3·8 동,3110274.0,서일대학교,골목상권,164098.0
중랑구,망우본동,3110275.0,하나은행 망우동지점,골목상권,35477.0
중랑구,신내 1 동,3110276.0,신내 IC 북측,골목상권,118914.0
중랑구,망우본동,3110277.0,러스크서울병원,골목상권,118173.0
중랑구,망우본동,3110278.0,망우본동주민센터,골목상권,137523.0
중랑구,망우본동,3110279.0,신내역 2 번,골목상권,481217.0
성북구,성북동,3110280.0,북정마을,골목상권,151078.0
성북구,성북동,3110281.0,길상사,골목상권,244583.0
성북구,정릉 3 동,3110282.0,국민대학교앞,골목상권,69438.0
성북구,성북동,3110283.0,성북초등학교앞,골목상권,42242.0
성북구,정릉 4 동,3110284.0,정릉북한산국립공원입구,골목상권,57402.0
성북구,성북동,3110285.0,홍대부중,골목상권,90071.0
성북구,성북동,3110286.0,한성대입구역 5 번,골목상권,112177.0
성북구,정릉 3 동,3110287.0,정릉 3 동주민센터,골목상권,60168.0
성북구,성북동,3110288.0,동구여중,골목상권,82760.0
성북구,정릉 3 동,3110289.0,북한산보국문역 2 번,골목상권,162270.0
성북구,정릉 4 동,3110290.0,북한산보국문역 1 번,골목상권,45706.0
성북구,삼선동,3110291.0,한성대입구역 3 번,골목상권,175682.0
성북구,정릉 2 동,3110292.0,정릉역 2 번,골목상권,21672.0
성북구,삼선동,3110293.0,삼선중학교,골목상권,79830.0
성북구,정릉 4 동,3110294.0,서경대학교,골목상권,193247.0
성북구,정릉 2 동,3110295.0,정릉우체국,골목상권,153101.0
성북구,동선동,3110296.0,성신여대입구역 4 번,골목상권,59460.0
성북구,삼선동,3110297.0,경동고등학교,골목상권,167263.0
성북구,정릉 1 동,3110298.0,솔숲어린이공원,골목상권,37902.0
성북구,정릉 1 동,3110299.0,정릉역 1 번,골목상권,140910.0
성북구,안암동,3110300.0,삼선동주민센터,골목상권,155662.0
성북구,동선동,3110301.0,성신여대입구역 7 번,골목상권,107374.0
성북구,보문동,3110302.0,보문역 8 번,골목상권,67532.0
성북구,동선동,3110303.0,성신여대입구역 1 번,골목상권,109299.0
성북구,안암동,3110304.0,보문역 4 번,골목상권,93288.0
성북구,안암동,3110305.0,보문역 5 번,골목상권,147424.0
성북구,길음 1 동,3110306.0,미아초등학교,골목상권,32625.0
성북구,길음 1 동,3110307.0,길음역 7 번,골목상권,55213.0
성북구,길음 2 동,3110308.0,길음역 8 번,골목상권,84969.0
성북구,안암동,3110309.0,대광초등학교,골목상권,72678.0
성북구,월곡 1 동,3110310.0,길음역 10 번,골목상권,21941.0
성북구,종암동,3110311.0,종암아이파크 2 차후문,골목상권,26270.0
성북구,안암동,3110312.0,안암역 2 번,골목상권,85118.0
성북구,안암동,3110313.0,안암역 3 번,골목상권,82289.0
성북구,종암동,3110314.0,종암경찰서,골목상권,84094.0
성북구,종암동,3110315.0,종암아이파크 2 차,골목상권,92801.0
성북구,월곡 1 동,3110316.0,숭곡초등학교,골목상권,180619.0
성북구,종암동,3110317.0,종암중학교,골목상권,91409.0
성북구,월곡 1 동,3110318.0,KT 월곡지사,골목상권,76869.0
성북구,종암동,3110319.0,종암동주민센터,골목상권,98376.0
성북구,종암동,3110320.0,KB 국민은행 종암동지점,골목상권,52907.0
성북구,월곡 1 동,3110321.0,동덕여대,골목상권,8750.0
성북구,장위 1 동,3110322.0,장위 1 동주민센터,골목상권,84262.0
성북구,월곡 2 동,3110323.0,상월곡역 1 번,골목상권,83644.0
