자치구,행정동,상권코드,상권명,상권분류,면적(㎡)
강남구,삼성 1 동,3110988.0,청담역 3 번,골목상권,79185.0
강남구,대치 4 동,3110989.0,대치동아우편취급국,골목상권,40587.0
강남구,청담동,3110990.0,청담역 12 번,골목상권,10107.0
강남구,삼성 1 동,3110991.0,삼성중앙역 5 번,골목상권,26622.0
강남구,대치 4 동,3110992.0,도곡초등학교,골목상권,138866.0
강남구,개포 1 동,3110993.0,개포지하차도 북측,골목상권,37865.0
강남구,개포 2 동,3110994.0,개포고등학교,골목상권,61589.0
강남구,삼성 1 동,3110995.0,봉은사역 4 번,골목상권,122757.0
강남구,대치 2 동,3110996.0,대치 2 동주민센터,골목상권,112841.0
강남구,일원 1 동,3110997.0,대청초등학교,골목상권,236964.0
강남구,세곡동,3110998.0,은곡마을(은곡마을공원),골목상권,116896.0
강남구,세곡동,3110999.0,윗방죽마을공원,골목상권,239797.0
강남구,세곡동,3111000.0,대왕초등학교(세곡동사거리서남측),골목상권,52892.0
강남구,세곡동,3111001.0,아래방죽마을공원(율현초등학교),골목상권,159591.0
강남구,세곡동,3111002.0,한국교통안전공단 강남자동차검사소,골목상권,59241.0
송파구,잠실본동,3111003.0,삼전역 4 번,골목상권,272855.0
송파구,잠실본동,3111004.0,삼전역 1 번,골목상권,245561.0
송파구,삼전동,3111005.0,삼전역 3 번,골목상권,193689.0
송파구,삼전동,3111006.0,석촌고분역 1 번,골목상권,182032.0
송파구,삼전동,3111007.0,석촌고분역 4 번,골목상권,163064.0
송파구,석촌동,3111008.0,석촌고분역 3 번,골목상권,104883.0
송파구,석촌동,3111009.0,송파책박물관,골목상권,34040.0
송파구,석촌동,3111010.0,석촌역 7 번,골목상권,200178.0
송파구,잠실 4 동,3111011.0,잠실나루역,골목상권,25839.0
송파구,석촌동,3111012.0,석촌역 6 번,골목상권,120754.0
송파구,송파 1 동,3111013.0,송파나루역 1 번(송리단길),골목상권,191523.0
송파구,방이 2 동,3111014.0,송파나루역 2 번,골목상권,72714.0
송파구,송파 1 동,3111015.0,석촌역 3 번,골목상권,226584.0
송파구,송파 2 동,3111016.0,송파역 2 번,골목상권,99527.0
송파구,방이 2 동,3111017.0,송파나루역 3 번,골목상권,32806.0
송파구,풍납 1 동,3111018.0,"풍납초등학교
(풍납백제문화공원)",골목상권,27101.0
송파구,방이 2 동,3111019.0,한성백제역 3 번,골목상권,182798.0
송파구,방이 1 동,3111020.0,"방이동고분군
(방산고등학교)",골목상권,28997.0
송파구,방이 1 동,3111021.0,방이역 4 번,골목상권,324278.0
송파구,가락본동,3111022.0,석촌중학교(방이육교),골목상권,80535.0
송파구,문정 1 동,3111023.0,문정역 1 번,골목상권,61838.0
송파구,가락본동,3111024.0,경찰병원역 4 번(건너말공원),골목상권,34910.0
송파구,가락 2 동,3111025.0,경찰병원역 3 번,골목상권,59147.0
송파구,문정 1 동,3111026.0,문정역 2 번,골목상권,123212.0
송파구,문정 1 동,3111027.0,문정초등학교,골목상권,124929.0
송파구,장지동,3111028.0,문현중학교(장지역 1 번),골목상권,53688.0
송파구,가락 2 동,3111029.0,오금역 4 번,골목상권,43089.0
송파구,오금동,3111030.0,방이역 2 번,골목상권,50911.0
송파구,장지동,3111031.0,장지동주민센터(한림연예예술고교),골목상권,83345.0
송파구,오금동,3111032.0,방이역 1 번,골목상권,77913.0
송파구,장지동,3111033.0,문정동성당,골목상권,23375.0
송파구,오금동,3111034.0,오동나무공원(송파레미니스 1 단지),골목상권,139482.0
송파구,오금동,3111035.0,오금공원(오주중학교),골목상권,95041.0
송파구,가락 2 동,3111036.0,투구봉어린이공원,골목상권,31938.0
송파구,오금동,3111037.0,"Sh 수협은행 오금동금융센터
(아랫말어린이공원)",골목상권,27617.0
송파구,오금동,3111038.0,보인중학교,골목상권,83602.0
송파구,오금동,3111039.0,벌말어린이공원,골목상권,63272.0
송파구,오금동,3111040.0,거여초등학교,골목상권,57097.0
송파구,거여 1 동,3111041.0,거여역 8 번,골목상권,12895.0
송파구,거여 1 동,3111042.0,거여역 1 번(거여공원),골목상권,146365.0
송파구,마천 2 동,3111043.0,마천공원,골목상권,67894.0
송파구,마천 2 동,3111044.0,남천초등학교,골목상권,129883.0
송파구,위례동,3111045.0,개미어린이공원,골목상권,42008.0
송파구,마천 1 동,3111046.0,마천역(마천초등학교),골목상권,209850.0
송파구,마천 1 동,3111047.0,마천 1 치안센터,골목상권,131215.0
강동구,천호 2 동,3111048.0,천호역 1 번(천호문구완구거리),골목상권,69265.0
강동구,천호 2 동,3111049.0,천호지구대(천호동자전거거리),골목상권,110424.0
강동구,성내 1 동,3111050.0,강동구청(강동구청역 2 번),골목상권,19565.0
강동구,성내 2 동,3111051.0,천호역 6 번,골목상권,159647.0
강동구,천호 2 동,3111052.0,암사역 3 번(천호동자전거거리),골목상권,129295.0
강동구,성내 1 동,3111053.0,성내천어린이공원(하니사랑길),골목상권,139845.0
강동구,암사 2 동,3111054.0,암사역 4 번(삼성광나루아파트),골목상권,15538.0
강동구,암사 2 동,3111055.0,선사초등학교,골목상권,11026.0
강동구,천호 3 동,3111056.0,천호태영아파트,골목상권,31985.0
강동구,천호 2 동,3111057.0,천호공원(해공체육문화센터),골목상권,116161.0
강동구,성내 1 동,3111058.0,성내중학교,골목상권,39694.0
강동구,성내 2 동,3111059.0,강동역 4 번(강풀만화거리),골목상권,282300.0
강동구,천호 2 동,3111060.0,암사역 2 번(서울강동초등학교),골목상권,219221.0
강동구,암사 1 동,3111061.0,암사역 1 번,골목상권,175331.0
강동구,성내 3 동,3111062.0,둔촌동역 3 번(성내 3 동주민센터),골목상권,106811.0
강동구,천호 3 동,3111063.0,강동구립 천호도서관,골목상권,150522.0
강동구,성내 3 동,3111064.0,둔촌동역 4 번,골목상권,51128.0
강동구,천호 3 동,3111065.0,천일초등학교,골목상권,62233.0
강동구,암사 1 동,3111066.0,"암사동성당
(효정하나플러스아파트)",골목상권,106562.0
강동구,성내 3 동,3111067.0,강동구립성내도서관,골목상권,203966.0
강동구,길동,3111068.0,강동성심병원,골목상권,19646.0
강동구,천호 1 동,3111069.0,천호 1 동주민센터,골목상권,110491.0
강동구,천호 1 동,3111070.0,천호초등학교,골목상권,59080.0
강동구,길동,3111071.0,천동초등학교,골목상권,35500.0
강동구,천호 1 동,3111072.0,굽은다리역 1 번(십자성마을),골목상권,153254.0
강동구,둔촌 2 동,3111073.0,둔촌동역 1 번(한산중학교),골목상권,179874.0
강동구,암사 1 동,3111074.0,명일역 1 번,골목상권,49436.0
강동구,천호 1 동,3111075.0,굽은다리역 2 번,골목상권,87782.0
강동구,둔촌 2 동,3111076.0,둔촌 2 동주민센터,골목상권,60068.0
강동구,길동,3111077.0,길동주민센터(강동도서관),골목상권,247203.0
강동구,길동,3111078.0,굽은다리역 4 번,골목상권,207328.0
강동구,둔촌 2 동,3111079.0,둔촌고등학교(둔촌중학교),골목상권,66695.0
강동구,명일 1 동,3111080.0,굽은다리역 3 번,골목상권,83549.0
강동구,둔촌 2 동,3111081.0,둔촌푸르지오아파트,골목상권,17651.0
강동구,둔촌 2 동,3111082.0,중앙보훈병원,골목상권,21834.0
강동구,길동,3111083.0,GS 강동자이아파트,골목상권,81524.0
강동구,길동,3111084.0,길동신동아아파트,골목상권,20962.0
강동구,고덕 1 동,3111085.0,묘곡초등학교(고덕아이파크아파트),골목상권,144712.0
강동구,명일 2 동,3111086.0,한영중고,골목상권,75463.0
강동구,고덕 2 동,3111087.0,고덕중학교(고덕 2 동주민센터),골목상권,63497.0
강동구,고덕 2 동,3111088.0,고덕동성당,골목상권,71669.0
강동구,상일동,3111089.0,상일여고(상일초등학교),골목상권,126943.0
강동구,강일동,3111090.0,강일동주민센터,골목상권,29486.0
종로구,교남동,3120001.0,서대문역,발달상권,148292.0
종로구,사직동,3120002.0,서촌(경복궁역),발달상권,176637.0
종로구,사직동,3120003.0,광화문역,발달상권,394522.0
종로구,종로 1·2·3·4 가동,3120004.0,종로구청,발달상권,124067.0
종로구,삼청동,3120005.0,삼청동,발달상권,251643.0
종로구,종로 1·2·3·4 가동,3120006.0,종각역,발달상권,270326.0
종로구,가회동,3120007.0,북촌(안국역),발달상권,197675.0
종로구,종로 1·2·3·4 가동,3120008.0,인사동,발달상권,182319.0
종로구,종로 1·2·3·4 가동,3120009.0,종로 3 가역,발달상권,401520.0
종로구,종로 1·2·3·4 가동,3120010.0,원남동사거리,발달상권,99120.0
종로구,종로 1·2·3·4 가동,3120011.0,종로 4 가,발달상권,115988.0
종로구,혜화동,3120012.0,대학로(혜화역),발달상권,256888.0
종로구,이화동,3120013.0,이화사거리,발달상권,134283.0
종로구,종로 5·6 가동,3120014.0,종로 5 가역,발달상권,136026.0
종로구,종로 5·6 가동,3120015.0,종로 6 가,발달상권,53940.0
종로구,창신 1 동,3120016.0,동대문역,발달상권,58788.0
종로구,창신 1 동,3120017.0,동묘앞역(동묘),발달상권,71198.0
중구,중림동,3120018.0,중림동,발달상권,144683.0
중구,소공동,3120019.0,경찰청앞교차로,발달상권,90827.0
중구,소공동,3120020.0,시청역_1 번,발달상권,58426.0
중구,소공동,3120021.0,시청역_8 번,발달상권,132689.0
중구,소공동,3120022.0,북창동(시청역_6 번),발달상권,108517.0
중구,명동,3120023.0,서울시청,발달상권,88816.0
중구,회현동,3120024.0,회현역,발달상권,106867.0
중구,소공동,3120025.0,"롯데백화점
(시청광장 지하쇼핑센터)",발달상권,75261.0
중구,명동,3120026.0,을지로입구역,발달상권,200306.0
중구,명동,3120027.0,명동역(명동재미로),발달상권,157156.0
중구,명동,3120028.0,명동(명동거리),발달상권,221515.0
중구,명동,3120029.0,을지로 2 가,발달상권,56876.0
중구,명동,3120030.0,중부경찰서(영화인의거리),발달상권,137954.0
중구,을지로동,3120031.0,을지로 3 가역,발달상권,254774.0
중구,필동,3120032.0,충무로역,발달상권,236516.0
중구,을지로동,3120033.0,을지로 4 가역,발달상권,85528.0
중구,광희동,3120034.0,중구청(퇴계로 4 가),발달상권,95213.0
중구,광희동,3120035.0,퇴계로 5 가,발달상권,48951.0
중구,장충동,3120036.0,장충동족발거리(남소영길),발달상권,88202.0
중구,광희동,3120037.0,동대문역사문화공원역,발달상권,370638.0
중구,다산동,3120038.0,약수역,발달상권,136837.0
중구,신당동,3120039.0,신당역,발달상권,198976.0
용산구,원효로 2 동,3120040.0,용산전자상가(용산역),발달상권,365025.0
용산구,한강로동,3120041.0,신용산역(용산역),발달상권,1031423.0
용산구,남영동,3120042.0,"숙대입구역(남영역, 남영동)",발달상권,87154.0
중구,회현동,3120043.0,서울역,발달상권,435455.0
용산구,한강로동,3120044.0,삼각지역,발달상권,134419.0
용산구,남영동,3120045.0,남영동 먹자골목,발달상권,66870.0
용산구,이태원 1 동,3120046.0,이태원(이태원역),발달상권,283429.0
용산구,한남동,3120047.0,한남오거리,발달상권,156210.0
성동구,금호 4 가동,3120048.0,금호역,발달상권,61031.0
성동구,행당 1 동,3120049.0,왕십리역(왕십리),발달상권,193725.0
성동구,성수 1 가 1 동,3120050.0,서울숲역,발달상권,58913.0
성동구,성수 1 가 2 동,3120051.0,뚝섬역,발달상권,218163.0
성동구,성수 2 가 3 동,3120052.0,성수역,발달상권,298939.0
광진구,화양동,3120053.0,건대입구역(건대),발달상권,275082.0
광진구,화양동,3120054.0,어린이대공원역,발달상권,145202.0
광진구,군자동,3120055.0,군자역,발달상권,288693.0
광진구,구의 1 동,3120056.0,구의역,발달상권,158734.0
광진구,능동,3120057.0,아차산역,발달상권,201257.0
광진구,구의 1 동,3120058.0,구의사거리,발달상권,92657.0
광진구,구의 3 동,3120059.0,구삼강변맛길,발달상권,108961.0
광진구,구의 3 동,3120060.0,강변역(테크노마트),발달상권,127108.0
광진구,구의 3 동,3120061.0,올림픽대교북단,발달상권,47188.0
동대문구,용신동,3120062.0,신설동역,발달상권,271900.0
동대문구,전농 1 동,3120063.0,청량리역(청량리),발달상권,316933.0
동대문구,회기동,3120064.0,경희대학교(경희대),발달상권,48567.0
동대문구,휘경 1 동,3120065.0,회기역,발달상권,127203.0
동대문구,장안 1 동,3120066.0,장한평역(장한평),발달상권,450074.0
동대문구,장안 2 동,3120067.0,장안동사거리,발달상권,219588.0
중랑구,면목 3·8 동,3120068.0,사가정역,발달상권,35712.0
중랑구,상봉 2 동,3120069.0,상봉역,발달상권,205828.0
성북구,삼선동,3120070.0,한성대입구역,발달상권,80065.0
성북구,삼선동,3120071.0,성북구청,발달상권,50039.0
성북구,동선동,3120072.0,성신여대,발달상권,197286.0
성북구,월곡 1 동,3120073.0,미아사거리,발달상권,90503.0
성북구,안암동,3120074.0,안암역,발달상권,27617.0
성북구,월곡 2 동,3120075.0,월곡역,발달상권,94516.0
강북구,미아동,3120077.0,미아역,발달상권,93348.0
강북구,송중동,3120078.0,미아사거리역,발달상권,94178.0
도봉구,창 4 동,3120079.0,창동역,발달상권,96097.0
노원구,상계 9 동,3120080.0,마들역,발달상권,38976.0
노원구,상계 2 동,3120081.0,노원역,발달상권,267693.0
노원구,상계 6·7 동,3120082.0,상계백병원,발달상권,38882.0
노원구,중계 2·3 동,3120083.0,등나무근린공원,발달상권,125820.0
노원구,공릉 1 동,3120084.0,공릉역,발달상권,81040.0
노원구,중계본동,3120085.0,은행사거리,발달상권,61587.0
노원구,공릉 1 동,3120086.0,태릉입구역,발달상권,72480.0
은평구,신사 1 동,3120087.0,응암역,발달상권,58470.0
은평구,갈현 2 동,3120088.0,구산역,발달상권,59372.0
은평구,진관동,3120089.0,구파발역,발달상권,130434.0
은평구,불광 2 동,3120090.0,연신내역,발달상권,134415.0
은평구,응암 1 동,3120091.0,본서부병원,발달상권,113175.0
은평구,대조동,3120092.0,불광역,발달상권,61492.0
서대문구,연희동,3120093.0,연희동,발달상권,111829.0
서대문구,신촌동,3120094.0,"신촌역(신촌역, 신촌로터리)",발달상권,343829.0
서대문구,홍제 1 동,3120095.0,홍제역,발달상권,100614.0
서대문구,신촌동,3120096.0,"이화여대(이대역, 이대)",발달상권,151417.0
서대문구,충현동,3120097.0,충정로역,발달상권,59549.0
마포구,상암동,3120098.0,DMC(디지털미디어시티),발달상권,347758.0
마포구,성산 2 동,3120099.0,월드컵경기장역(월드컵경기장),발달상권,269851.0
마포구,서교동,3120100.0,망원역,발달상권,67876.0
마포구,합정동,3120101.0,합정역,발달상권,251511.0
마포구,서교동,3120102.0,서교동(홍대),발달상권,246429.0
마포구,서교동,3120103.0,홍대입구역(홍대),발달상권,461923.0
마포구,서교동,3120104.0,연남동(홍대),발달상권,437447.0
마포구,서강동,3120105.0,상수역(홍대),발달상권,102057.0
마포구,용강동,3120106.0,마포역,발달상권,136724.0
마포구,공덕동,3120107.0,공덕역(공덕오거리),발달상권,192218.0
양천구,신정 4 동,3120108.0,신정네거리역,발달상권,184201.0
양천구,신정 1 동,3120109.0,서울남부지방법원,발달상권,112835.0
양천구,신정 4 동,3120110.0,목동역 8 번출구,발달상권,126667.0
강서구,화곡 4 동,3120111.0,목동사거리,발달상권,126109.0
양천구,목 3 동,3120112.0,등촌역,발달상권,183773.0
양천구,목 1 동,3120113.0,오목교역,발달상권,140753.0
양천구,목 5 동,3120114.0,목동신시가지,발달상권,421429.0
강서구,방화 2 동,3120115.0,김포공항역(김포공항),발달상권,700542.0
강서구,공항동,3120116.0,송정역,발달상권,61122.0
강서구,발산 1 동,3120117.0,강서농산물도매시장,발달상권,402585.0
강서구,가양 1 동,3120118.0,마곡역(마곡),발달상권,232166.0
강서구,가양 1 동,3120119.0,발산역(마곡),발달상권,417076.0
강서구,화곡 1 동,3120120.0,화곡역,발달상권,136057.0
강서구,화곡 1 동,3120121.0,까치산역,발달상권,104596.0
강서구,화곡 6 동,3120122.0,강서구청,발달상권,224516.0
구로구,오류 1 동,3120123.0,오류동역,발달상권,209639.0
구로구,개봉 3 동,3120124.0,개봉동 현대아파트,발달상권,150870.0
구로구,구로 2 동,3120125.0,구로역,발달상권,657519.0
구로구,가리봉동,3120126.0,디지털단지오거리,발달상권,51996.0
구로구,구로 5 동,3120127.0,구로구청,발달상권,84927.0
구로구,구로 5 동,3120128.0,신도림역,발달상권,251389.0
구로구,구로 3 동,3120129.0,구로디지털단지,발달상권,460289.0
구로구,구로 3 동,3120130.0,구로디지털단지역,발달상권,168688.0
금천구,가산동,3120131.0,가산디지털단지,발달상권,1713620.0
금천구,독산 1 동,3120132.0,독산동,발달상권,530021.0
금천구,시흥 1 동,3120133.0,"서울시흥동우체국
(홈플러스시흥점)",발달상권,56376.0
금천구,독산 3 동,3120134.0,구로전화국,발달상권,169662.0
영등포구,양평 1 동,3120135.0,양평역,발달상권,36584.0
영등포구,당산 1 동,3120136.0,영등포구청역,발달상권,208631.0
영등포구,문래동,3120137.0,문래역(문래로데오거리),발달상권,43658.0
영등포구,당산 2 동,3120138.0,당산 2 동(영등포우체국),발달상권,94477.0
영등포구,대림 3 동,3120139.0,대림 3 동사거리,발달상권,191427.0
영등포구,문래동,3120140.0,문래동주민센터,발달상권,101046.0
영등포구,당산 1 동,3120141.0,영등포청과시장교차로,발달상권,80055.0
영등포구,대림 3 동,3120142.0,대림역,발달상권,142571.0
영등포구,당산 2 동,3120143.0,당산역,발달상권,155541.0
영등포구,영등포동,3120144.0,영중로,발달상권,92713.0
영등포구,영등포동,3120145.0,영등포역(영등포),발달상권,404780.0
영등포구,영등포동,3120146.0,한강성심병원,발달상권,140562.0
동작구,대방동,3120147.0,보라매역,발달상권,93027.0
영등포구,여의동,3120148.0,국회의사당역(국회의사당),발달상권,353915.0
영등포구,여의동,3120149.0,여의도역(여의도),발달상권,598658.0
영등포구,여의동,3120150.0,63 빌딩,발달상권,40709.0
동작구,신대방 2 동,3120151.0,보라매공원,발달상권,119689.0
동작구,대방동,3120152.0,신대방삼거리역,발달상권,112198.0
동작구,노량진 1 동,3120153.0,노량진역(노량진),발달상권,443826.0
동작구,상도 2 동,3120154.0,장승배기역,발달상권,84828.0
동작구,사당 5 동,3120155.0,총신대학교,발달상권,46691.0
동작구,사당 2 동,3120156.0,"총신대입구역(이수, 총신대)",발달상권,246965.0
관악구,신림동,3120157.0,신림역(신림),발달상권,237915.0
관악구,대학동,3120158.0,녹두거리(대학동),발달상권,117372.0
관악구,청룡동,3120159.0,서울대입구역,발달상권,235418.0
서초구,방배 2 동,3120160.0,사당역(사당),발달상권,254257.0
서초구,방배본동,3120161.0,"방배동가구거리
(사당동가구거리)",발달상권,51195.0
서초구,방배본동,3120162.0,방배동카페골목,발달상권,95526.0
서초구,방배 2 동,3120163.0,사당역 11 번 (사당역먹자골목),발달상권,87254.0
서초구,방배 4 동,3120164.0,내방역,발달상권,212543.0
서초구,반포 4 동,3120165.0,"서래마을카페거리
(서래마을)",발달상권,108614.0
서초구,방배 1 동,3120166.0,방배역,발달상권,193617.0
서초구,반포 4 동,3120167.0,고속터미널(고속터미널역),발달상권,320815.0
서초구,서초 3 동,3120168.0,서울고교교차로,발달상권,49689.0
서초구,서초 3 동,3120169.0,서초역,발달상권,242820.0
서초구,반포 4 동,3120170.0,삼호가든사거리,발달상권,100858.0
서초구,서초 3 동,3120171.0,서초 3 동사거리,발달상권,235083.0
서초구,서초 3 동,3120172.0,교대입구교차로,발달상권,222734.0
서초구,서초 1 동,3120173.0,교대역(법원.검찰청),발달상권,396531.0
서초구,잠원동,3120174.0,논현역 5 번,발달상권,70278.0
서초구,서초 1 동,3120175.0,남부터미널역,발달상권,259951.0
서초구,반포 1 동,3120176.0,논현역 4 번,발달상권,130507.0
서초구,반포 1 동,3120177.0,신논현역 1 번,발달상권,140535.0
서초구,잠원동,3120178.0,신사역,발달상권,353066.0
서초구,서초 2 동,3120179.0,양재역,발달상권,348405.0
서초구,양재 2 동,3120180.0,양재화물트럭터미널앞,발달상권,184060.0
서초구,양재 1 동,3120181.0,교육개발원입구사거리,발달상권,120183.0
서초구,양재 2 동,3120182.0,"양재시민의숲역
(양재동꽃시장, aT 센터)",발달상권,301253.0
서초구,양재 1 동,3120183.0,양재천카페거리,발달상권,119809.0
서초구,양재 2 동,3120184.0,포이사거리(삼호물산),발달상권,351949.0
강남구,논현 1 동,3120185.0,논현역,발달상권,321182.0
강남구,신사동,3120186.0,가로수길,발달상권,256688.0
강남구,논현 1 동,3120187.0,신논현역,발달상권,382392.0
강남구,신사동,3120188.0,압구정역,발달상권,251746.0
서초구,서초 2 동,3120189.0,강남역,발달상권,617547.0
강남구,압구정동,3120190.0,강남을지병원,발달상권,295195.0
강남구,논현 1 동,3120191.0,학동역,발달상권,366287.0
강남구,역삼 1 동,3120192.0,뱅뱅사거리,발달상권,317600.0
강남구,압구정동,3120193.0,도산공원교차로,발달상권,185023.0
강남구,논현 2 동,3120194.0,언주역(차병원),발달상권,242446.0
강남구,압구정동,3120195.0,성수대교남단,발달상권,126830.0
강남구,논현 2 동,3120196.0,서울세관,발달상권,185480.0
강남구,역삼 1 동,3120197.0,역삼역,발달상권,562807.0
강남구,역삼 1 동,3120198.0,구역삼세무서,발달상권,291470.0
강남구,역삼 1 동,3120199.0,경복아파트교차로,발달상권,112742.0
강남구,압구정동,3120200.0,학동사거리,발달상권,266597.0
강남구,역삼 1 동,3120201.0,도곡 1 동,발달상권,169293.0
강남구,압구정동,3120202.0,"압구정로데오역
(압구정로데오)",발달상권,265702.0
강남구,논현 2 동,3120203.0,강남구청역,발달상권,173252.0
강남구,역삼 1 동,3120204.0,르네상스호텔사거리,발달상권,160960.0
강남구,도곡 2 동,3120205.0,매봉역,발달상권,122443.0
강남구,역삼 2 동,3120206.0,개나리아파트,발달상권,148412.0
강남구,삼성 2 동,3120207.0,선정릉역,발달상권,323475.0
강남구,청담동,3120208.0,청담사거리,발달상권,331337.0
,,,(청담동명품거리),,
강남구,청담동,3120209.0,"강남구청(청담역_8 번, 강남세무서)",발달상권,134148.0
강남구,삼성 2 동,3120210.0,선릉역,발달상권,360434.0
강남구,대치 4 동,3120211.0,도성초등학교,발달상권,72437.0
강남구,대치 4 동,3120212.0,한티역,발달상권,112734.0
강남구,삼성 2 동,3120213.0,삼성중앙역,발달상권,228925.0
강남구,청담동,3120214.0,영동대교남단교차로,발달상권,89136.0
강남구,삼성 2 동,3120215.0,포스코사거리,발달상권,318626.0
강남구,청담동,3120216.0,경기고교사거리(경기고교앞사거리),발달상권,71695.0
강남구,대치 4 동,3120217.0,대치사거리,발달상권,159411.0
강남구,삼성 1 동,3120218.0,코엑스,발달상권,145396.0
강남구,대치 4 동,3120219.0,은마아파트,발달상권,149660.0
강남구,대치 1 동,3120220.0,대치역,발달상권,163253.0
강남구,삼성 1 동,3120221.0,봉은사역,발달상권,124926.0
강남구,대치 2 동,3120222.0,삼성역,발달상권,356337.0
