자치구,행정동,상권코드,상권명,상권분류,면적(㎡)
강남구,대치 2 동,3120223.0,휘문고교사거리,발달상권,133570.0
강남구,수서동,3120224.0,수서역,발달상권,60183.0
송파구,잠실본동,3120225.0,잠실새내역(신천),발달상권,238047.0
송파구,삼전동,3120226.0,석촌고분역,발달상권,129121.0
송파구,잠실 6 동,3120227.0,잠실역,발달상권,526867.0
송파구,송파 1 동,3120228.0,석촌역(석촌호수),발달상권,228150.0
송파구,방이 2 동,3120229.0,방이동먹자골목,발달상권,146694.0
송파구,석촌동,3120230.0,송파사거리(송파역),발달상권,102341.0
송파구,가락 1 동,3120231.0,가락시장,발달상권,615953.0
송파구,방이 2 동,3120232.0,송파나루역,발달상권,60912.0
송파구,방이 2 동,3120233.0,몽촌토성역,발달상권,115003.0
송파구,가락본동,3120234.0,가락시장역,발달상권,165196.0
송파구,문정 2 동,3120235.0,문정역,발달상권,333436.0
송파구,문정 2 동,3120236.0,장지역(가든파이브),발달상권,211338.0
송파구,가락본동,3120237.0,경찰병원역,발달상권,198351.0
송파구,방이 1 동,3120238.0,방이역,발달상권,45610.0
송파구,가락본동,3120239.0,오금역,발달상권,151650.0
송파구,가락 2 동,3120240.0,개롱역,발달상권,107416.0
송파구,거여 2 동,3120241.0,거여역,발달상권,94954.0
강동구,성내 1 동,3120242.0,강동구청역,발달상권,205710.0
강동구,천호 2 동,3120243.0,천호역,발달상권,215270.0
강동구,암사 2 동,3120244.0,암사역,발달상권,80605.0
강동구,성내 3 동,3120245.0,둔촌역,발달상권,165420.0
강동구,길동,3120246.0,길동역,발달상권,242674.0
강동구,천호 1 동,3120247.0,굽은다리역,발달상권,94552.0
강동구,명일 1 동,3120248.0,명일역,발달상권,143099.0
강동구,명일 2 동,3120249.0,고덕역,발달상권,92407.0
종로구,청운효자동,3130001.0,통인시장,전통시장,38280.0
종로구,사직동,3130002.0,"세종마을음식문화거리
(금천교시장)",전통시장,49557.0
종로구,종로 1·2·3·4 가동,3130004.0,낙원시장(낙원지하시장(대일상가)),전통시장,8689.0
종로구,종로 1·2·3·4 가동,3130005.0,세운상가가동,전통시장,17110.0
종로구,종로 1·2·3·4 가동,3130007.0,광장시장(광장전통시장),전통시장,66373.0
종로구,종로 5·6 가동,3130009.0,마전교지하쇼핑센터(구 한일상가),전통시장,4469.0
종로구,종로 5·6 가동,3130010.0,종로신진시장,전통시장,45117.0
종로구,종로 5·6 가동,3130011.0,충신시장,전통시장,17934.0
종로구,종로 5·6 가동,3130012.0,"동대문종합시장 (동대문종합시장 신관,
동대문종합시장 D 동상가)",전통시장,39355.0
종로구,창신 1 동,3130013.0,동대문상가 A 동,전통시장,4486.0
종로구,창신 1 동,3130014.0,동문시장,전통시장,8177.0
종로구,창신 2 동,3130015.0,창신골목시장,전통시장,24588.0
종로구,창신 1 동,3130016.0,동대문상가 B 동,전통시장,4841.0
종로구,창신 1 동,3130017.0,동대문상가 C 동,전통시장,6896.0
종로구,창신 1 동,3130018.0,"동대문문구완구거리
(동대문문구완구시장)",전통시장,38586.0
종로구,창신 1 동,3130019.0,동대문상가 D 동,전통시장,8494.0
종로구,숭인 2 동,3130020.0,동묘시장(동묘벼룩시장),전통시장,31213.0
종로구,숭인 2 동,3130021.0,신설종합시장,전통시장,9800.0
중구,회현동,3130022.0,숭례문수입상가(남대문시장),전통시장,7685.0
중구,회현동,3130024.0,남대문시장(자유상가),전통시장,78068.0
중구,회현동,3130025.0,삼익패션타운(남대문시장),전통시장,17829.0
중구,을지로동,3130031.0,청계천공구상가,전통시장,29341.0
중구,광희동,3130032.0,인현시장,전통시장,19722.0
중구,을지로동,3130033.0,대림상가(청계상가),전통시장,11005.0
중구,필동,3130034.0,필동 골목형상점가,전통시장,2212.0
중구,을지로동,3130035.0,방산종합시장(방산시장),전통시장,99727.0
중구,광희동,3130036.0,중부시장(신중부시장),전통시장,92243.0
중구,광희동,3130038.0,"평화시장(통일상가, 동화상가)",전통시장,133610.0
중구,약수동,3130042.0,약수시장,전통시장,28173.0
중구,신당동,3130046.0,team204(팀 204),전통시장,4222.0
중구,신당동,3130047.0,테크노상가(엘리시움),전통시장,10175.0
중구,신당동,3130048.0,동평화시장,전통시장,8633.0
중구,신당동,3130049.0,신당 미래유산 먹거리 골목형상점가,전통시장,10196.0
중구,신당동,3130050.0,청평화시장,전통시장,14440.0
중구,동화동,3130051.0,동화동 골목형상점가,전통시장,60206.0
중구,황학동,3130052.0,서울중앙시장(신중앙시장),전통시장,70002.0
중구,신당 5 동,3130053.0,백학시장,전통시장,42212.0
중구,황학동,3130054.0,황학동주방가구거리상점가,전통시장,72884.0
중구,황학동,3130055.0,"황학시장
(서울중앙시장, 신중앙시장)",전통시장,39709.0
용산구,용문동,3130056.0,용산용문시장,전통시장,40246.0
용산구,청파동,3130057.0,만리시장,전통시장,6775.0
용산구,이촌 1 동,3130058.0,이촌종합시장,전통시장,7486.0
용산구,후암동,3130059.0,후암시장,전통시장,33290.0
용산구,용산 2 가동,3130060.0,신흥시장,전통시장,3810.0
용산구,이태원 1 동,3130061.0,이태원시장,전통시장,10573.0
용산구,보광동,3130062.0,보광시장,전통시장,10506.0
성동구,금호 2·3 가동,3130063.0,신금호역 골목형상점가,전통시장,15024.0
성동구,금호 2·3 가동,3130064.0,금남시장,전통시장,11274.0
성동구,왕십리 2 동,3130065.0,무학봉상점가,전통시장,69338.0
성동구,행당 1 동,3130066.0,행당시장상점가,전통시장,81008.0
성동구,왕십리도선동,3130067.0,왕십리도선동상점가,전통시장,86695.0
성동구,마장동,3130068.0,마장축산물시장,전통시장,218303.0
성동구,사근동,3130069.0,"한양대앞상점가
(한양시장, 왕십리맛골목)",전통시장,23243.0
성동구,성수 1 가 2 동,3130070.0,뚝섬역상점가,전통시장,56166.0
성동구,성수 2 가 3 동,3130071.0,성수역 골목형상점가,전통시장,10659.0
성동구,용답동,3130072.0,성동용답상가시장,전통시장,118065.0
성동구,성수 2 가 1 동,3130073.0,뚝도시장,전통시장,21456.0
광진구,자양 4 동,3130074.0,영동교골목시장,전통시장,14261.0
광진구,자양 4 동,3130075.0,"노룬산시장
(노룬산골목시장)",전통시장,10816.0
광진구,자양 3 동,3130076.0,능동로골목시장,전통시장,28990.0
광진구,자양 4 동,3130077.0,조양시장,전통시장,5328.0
광진구,화양동,3130078.0,화양제일골목시장,전통시장,18616.0
광진구,화양동,3130079.0,한아름시장,전통시장,11040.0
광진구,자양 2 동,3130080.0,자양종합시장(기능상실),전통시장,6160.0
광진구,자양 1 동,3130081.0,자양골목전통시장(자양골목시장),전통시장,43688.0
광진구,중곡 3 동,3130082.0,면곡골목시장,전통시장,7793.0
광진구,중곡 1 동,3130083.0,"중곡제일시장
(중곡제일골목시장, 광성시장)",전통시장,41751.0
광진구,중곡 4 동,3130084.0,신성시장(신성골목시장),전통시장,16181.0
동대문구,용신동,3130085.0,용두시장,전통시장,5527.0
동대문구,제기동,3130086.0,서울약령시장,전통시장,165313.0
동대문구,제기동,3130087.0,경동광성상가(경동시장),전통시장,20976.0
동대문구,제기동,3130088.0,경동시장,전통시장,21323.0
동대문구,용신동,3130089.0,청량리수산시장,전통시장,30328.0
동대문구,제기동,3130090.0,청량리종합시장,전통시장,24349.0
동대문구,제기동,3130091.0,청량종합도매시장,전통시장,45678.0
동대문구,제기동,3130092.0,청량리농수산물시장,전통시장,32477.0
동대문구,제기동,3130093.0,동서시장,전통시장,4579.0
동대문구,제기동,3130094.0,청량리청과물시장,전통시장,28297.0
동대문구,제기동,3130095.0,청량리전통시장,전통시장,30889.0
동대문구,답십리 1 동,3130096.0,동부시장,전통시장,6617.0
동대문구,답십리 1 동,3130097.0,답십리 건축자재시장,전통시장,51943.0
동대문구,회기동,3130098.0,회기시장,전통시장,32212.0
동대문구,전농 1 동,3130099.0,전농로터리시장,전통시장,21809.0
동대문구,답십리 2 동,3130100.0,답십리시장,전통시장,22189.0
동대문구,답십리 1 동,3130101.0,답십리현대시장,전통시장,18344.0
동대문구,이문 2 동,3130102.0,이문제일시장,전통시장,7291.0
동대문구,휘경 1 동,3130103.0,이경시장,전통시장,11622.0
동대문구,장안 2 동,3130104.0,전곡시장,전통시장,26448.0
중랑구,중화 2 동,3130105.0,"장미제일시장
(중화동제일시장)",전통시장,26867.0
중랑구,면목 2 동,3130106.0,중랑동부시장,전통시장,50468.0
중랑구,상봉 2 동,3130107.0,중랑동부시장 (중랑교종합상가),전통시장,7887.0
중랑구,중화 2 동,3130108.0,태능엔터피아(태릉시장),전통시장,4443.0
중랑구,묵 1 동,3130109.0,묵 1 동도깨비시장,전통시장,29000.0
중랑구,면목 7 동,3130110.0,면목골목시장(면목시장),전통시장,60053.0
중랑구,면목본동,3130111.0,"동원전통종합시장 (동원시장, 동원전통시장 상점가)",전통시장,90850.0
중랑구,면목 3·8 동,3130112.0,사가정시장,전통시장,59114.0
중랑구,신내 2 동,3130113.0,신아타운,전통시장,5817.0
중랑구,망우 3 동,3130114.0,유영시장,전통시장,5784.0
중랑구,망우본동,3130115.0,우림골목시장,전통시장,78310.0
중랑구,신내 1 동,3130116.0,동성타워프라자,전통시장,4108.0
성북구,정릉 3 동,3130117.0,정릉시장,전통시장,53318.0
성북구,정릉 4 동,3130118.0,정릉골 골목형상점가,전통시장,26683.0
성북구,정릉 2 동,3130119.0,정릉아리랑시장,전통시장,23266.0
성북구,삼선동,3130120.0,돈암시장(돈암제일시장),전통시장,20332.0
성북구,길음 1 동,3130121.0,길음시장,전통시장,7946.0
성북구,월곡 1 동,3130122.0,밤나무골시장,전통시장,6751.0
성북구,장위 1 동,3130123.0,꿈의숲 장곡 골목형상점가,전통시장,12762.0
성북구,장위 3 동,3130124.0,번동시장,전통시장,7426.0
성북구,장위 2 동,3130125.0,장위전통시장,전통시장,58889.0
성북구,석관동,3130126.0,새석관시장,전통시장,7327.0
성북구,석관동,3130127.0,석관시장,전통시장,7879.0
성북구,석관동,3130128.0,돌곶이시장(석관황금시장),전통시장,48175.0
강북구,우이동,3130129.0,장미원골목시장,전통시장,43525.0
강북구,인수동,3130130.0,수유북부골목시장,전통시장,4552.0
강북구,삼양동,3130131.0,동북프라자,전통시장,8454.0
강북구,삼양동,3130132.0,삼양골목시장(삼양시장),전통시장,47564.0
강북구,삼각산동,3130134.0,"솔샘시장(미아 6,7 동골목시장)",전통시장,21168.0
강북구,송천동,3130140.0,숭인시장,전통시장,32450.0
강북구,송중동,3130143.0,방천골목시장,전통시장,20242.0
도봉구,쌍문 1 동,3130144.0,백운시장,전통시장,16119.0
도봉구,쌍문 3 동,3130145.0,쌍문역둘리상점가,전통시장,32420.0
도봉구,쌍문 3 동,3130146.0,쌍문시장(쌍문역골목시장),전통시장,108994.0
도봉구,창 1 동,3130147.0,쌍문역동측상점가,전통시장,33857.0
도봉구,방학 2 동,3130148.0,방학동도깨비시장,전통시장,42546.0
도봉구,창 2 동,3130149.0,창동신창시장,전통시장,58415.0
도봉구,창 3 동,3130150.0,창동골목시장,전통시장,39982.0
도봉구,도봉 1 동,3130151.0,신도봉시장,전통시장,8485.0
도봉구,도봉 2 동,3130152.0,오!도봉거리 상점가,전통시장,24434.0
도봉구,창 4 동,3130153.0,창동역상점가,전통시장,33628.0
노원구,상계 6·7 동,3130154.0,상계주공 1 단지(가)상가,전통시장,6758.0
노원구,중계 2·3 동,3130155.0,"시영 B 상가
(중계 그린아파트 B 상가)",전통시장,8516.0
노원구,중계 2·3 동,3130156.0,"시영 2 단지 무지개종합상가
(중계 무지개 2 단지아파트상가)",전통시장,15764.0
노원구,상계 2 동,3130157.0,상계중앙시장,전통시장,52463.0
노원구,상계 5 동,3130158.0,상계역전종합상가,전통시장,11940.0
노원구,공릉 1 동,3130159.0,공릉동 도깨비시장,전통시장,57720.0
은평구,수색동,3130160.0,수일시장,전통시장,11753.0
은평구,증산동,3130161.0,증산종합시장,전통시장,8072.0
은평구,증산동,3130162.0,증산골목시장,전통시장,7969.0
은평구,응암 3 동,3130163.0,응암오거리상점가,전통시장,53602.0
은평구,갈현 2 동,3130164.0,역촌중앙시장,전통시장,5144.0
은평구,응암 3 동,3130165.0,"대림골목시장(대림시장, 양지시장)",전통시장,25330.0
은평구,응암 2 동,3130166.0,응암시장(신응암시장),전통시장,8255.0
은평구,갈현 1 동,3130167.0,연신내상점가(연빛거리),전통시장,100156.0
은평구,불광 2 동,3130168.0,연서시장,전통시장,21658.0
은평구,대조동,3130169.0,대조시장,전통시장,54016.0
은평구,대조동,3130170.0,제일시장,전통시장,21253.0
은평구,불광 1 동,3130171.0,불광먹자골목 골목형상점가,전통시장,45981.0
서대문구,남가좌 1 동,3130172.0,모래내시장(서중시장),전통시장,24841.0
서대문구,남가좌 2 동,3130173.0,백련시장,전통시장,2130.0
서대문구,연희동,3130174.0,연희사러가,전통시장,4763.0
서대문구,신촌동,3130175.0,신촌 상인회(신촌상점가),전통시장,6147.0
서대문구,홍은 1 동,3130176.0,유진상가,전통시장,18531.0
서대문구,홍제 3 동,3130177.0,인왕시장(홍제골목형상점가),전통시장,22776.0
서대문구,신촌동,3130178.0,이대 앞 스타트업 상점가,전통시장,7526.0
서대문구,신촌동,3130179.0,"이화여대 3,5,7 길 상점가",전통시장,55638.0
서대문구,홍은 1 동,3130180.0,포방터시장,전통시장,28614.0
서대문구,북아현동,3130181.0,아현가구거리상점가,전통시장,45816.0
서대문구,천연동,3130182.0,영천시장,전통시장,41803.0
마포구,상암동,3130183.0,상암동상점가,전통시장,127514.0
마포구,성산 2 동,3130184.0,마포농수산물시장,전통시장,217669.0
마포구,망원 2 동,3130185.0,망원월드컵시장,전통시장,30025.0
마포구,망원 1 동,3130186.0,망원시장,전통시장,42916.0
마포구,서교동,3130187.0,영진시장,전통시장,6512.0
마포구,합정동,3130188.0,합정시장,전통시장,1869.0
마포구,서교동,3130189.0,서교시장,전통시장,5460.0
마포구,서교동,3130190.0,홍대소상공인상점가,전통시장,35891.0
마포구,서교동,3130191.0,홍대 걷고싶은 거리,전통시장,58130.0
마포구,연남동,3130192.0,동진시장,전통시장,4091.0
마포구,신수동,3130193.0,신수시장,전통시장,6691.0
마포구,용강동,3130194.0,용강동 상점가,전통시장,54198.0
마포구,도화동,3130195.0,도화동 상점가,전통시장,101880.0
마포구,아현동,3130196.0,공덕시장,전통시장,7426.0
마포구,아현동,3130197.0,마포시장,전통시장,9701.0
마포구,아현동,3130198.0,아현시장,전통시장,27671.0
양천구,신월 3 동,3130199.0,신월 3 동 골목시장,전통시장,21147.0
양천구,신월 7 동,3130200.0,"신월 7 동 골목시장
(약수시장, 우성상가)",전통시장,13685.0
양천구,신월 1 동,3130201.0,월정로시장,전통시장,34925.0
양천구,신월 1 동,3130202.0,신영시장,전통시장,45406.0
양천구,신월 1 동,3130203.0,서서울 골목형상점가,전통시장,20663.0
양천구,신월 2 동,3130204.0,경창시장,전통시장,31087.0
양천구,신월 6 동,3130205.0,신곡종합시장(신월 6 동 골목시장),전통시장,20768.0
양천구,신정 3 동,3130206.0,신정 3 동 골목시장,전통시장,4699.0
양천구,신정 1 동,3130207.0,신정 1 동 골목시장(신정제일시장),전통시장,15853.0
양천구,목 3 동,3130208.0,목동깨비시장(목 3 동시장),전통시장,52508.0
양천구,목 4 동,3130209.0,목사랑시장(목 4 동시장),전통시장,35003.0
양천구,목 2 동,3130210.0,목 2 동시장,전통시장,42782.0
양천구,신정 2 동,3130211.0,신정 2 동 골목시장(오목교중앙시장),전통시장,21996.0
강서구,방화 2 동,3130212.0,공항시장,전통시장,25563.0
강서구,방화 1 동,3130213.0,방신전통시장,전통시장,18960.0
강서구,발산 1 동,3130214.0,송화벽화시장(송화골목시장),전통시장,30423.0
강서구,화곡 3 동,3130215.0,대원종합시장,전통시장,3092.0
강서구,화곡 1 동,3130216.0,화곡중앙시장,전통시장,34409.0
강서구,화곡본동,3130217.0,화곡본동시장,전통시장,21265.0
강서구,등촌 3 동,3130218.0,신월중앙시장,전통시장,6449.0
강서구,화곡 8 동,3130219.0,까치산시장,전통시장,39544.0
강서구,등촌 1 동,3130220.0,등마루시장,전통시장,14496.0
강서구,화곡 4 동,3130221.0,"남부골목시장(남부화곡시장,
남부시장)",전통시장,81027.0
구로구,오류 1 동,3130222.0,오류시장,전통시장,20163.0
구로구,고척 2 동,3130223.0,고척근린시장,전통시장,29145.0
구로구,고척 2 동,3130224.0,개봉프라자(고척근린시장),전통시장,2954.0
구로구,개봉 2 동,3130225.0,개봉중앙시장,전통시장,79713.0
구로구,고척 1 동,3130226.0,고척프라자,전통시장,6013.0
구로구,고척 1 동,3130227.0,고척골목시장상점가(그라운드 고척),전통시장,17693.0
구로구,구로 4 동,3130228.0,구로시장,전통시장,13770.0
구로구,구로 2 동,3130229.0,남구로시장,전통시장,45490.0
구로구,가리봉동,3130230.0,가리봉시장,전통시장,20139.0
금천구,독산 1 동,3130231.0,독산동 우시장,전통시장,63392.0
금천구,독산 4 동,3130232.0,"독산동 맛나는거리상점가
(독산동 맛나는거리)",전통시장,29410.0
금천구,독산 3 동,3130233.0,남문시장,전통시장,48355.0
금천구,독산 3 동,3130234.0,푸른터시장(기능상실),전통시장,6342.0
금천구,시흥 1 동,3130235.0,대명여울빛거리시장(대명시장),전통시장,51350.0
금천구,시흥 1 동,3130236.0,비단길현대시장(현대시장),전통시장,71349.0
금천구,시흥 3 동,3130237.0,박미시장(기능상실),전통시장,7798.0
금천구,시흥 5 동,3130238.0,은행나무시장,전통시장,36517.0
영등포구,양평 1 동,3130239.0,양남시장,전통시장,2975.0
영등포구,당산 1 동,3130240.0,영등포유통상가,전통시장,47667.0
영등포구,양평 2 동,3130241.0,선유도역 골목형상점가,전통시장,73950.0
영등포구,대림 2 동,3130242.0,대림중앙 골목형상점가,전통시장,19474.0
영등포구,도림동,3130243.0,도림시장,전통시장,5598.0
영등포구,대림 2 동,3130244.0,대림중앙시장,전통시장,47326.0
영등포구,문래동,3130245.0,영일시장,전통시장,60601.0
영등포구,당산 1 동,3130246.0,영등포청과시장(조광시장),전통시장,96522.0
영등포구,대림 1 동,3130247.0,우리시장,전통시장,16285.0
영등포구,영등포본동,3130248.0,영등포역지하도상점가,전통시장,154926.0
영등포구,영등포동,3130249.0,동남상가,전통시장,1854.0
영등포구,영등포동,3130250.0,삼구시장(로타리상가),전통시장,5729.0
영등포구,영등포동,3130253.0,영신상가(제일상가),전통시장,5196.0
영등포구,영등포동,3130254.0,남서울상가,전통시장,3391.0
영등포구,영등포동,3130255.0,영등포전통시장,전통시장,55174.0
영등포구,신길 3 동,3130256.0,신동시장,전통시장,4593.0
영등포구,영등포동,3130257.0,영등포시장기계공구상가,전통시장,39289.0
영등포구,신길 6 동,3130258.0,영진시장 A 동,전통시장,6326.0
영등포구,신길 1 동,3130259.0,대신시장,전통시장,8116.0
동작구,신대방 1 동,3130260.0,신대방 1 동골목상권,전통시장,21868.0
동작구,상도 3 동,3130261.0,성대전통시장(성대시장),전통시장,53092.0
동작구,상도 2 동,3130262.0,상도도깨비 골목형상점가,전통시장,23166.0
동작구,노량진 2 동,3130263.0,신노량진시장(기능상실),전통시장,13242.0
동작구,상도 4 동,3130264.0,상도약수골목형상점가,전통시장,15512.0
동작구,노량진 1 동,3130265.0,노량진중앙시장,전통시장,10864.0
동작구,노량진 1 동,3130266.0,만양로상점가,전통시장,4662.0
동작구,노량진 1 동,3130267.0,본동인정시장(기능상실),전통시장,24321.0
동작구,상도 1 동,3130268.0,상도전통시장,전통시장,48100.0
동작구,상도 1 동,3130269.0,강남시장(동작구 강남시장),전통시장,2889.0
동작구,흑석동,3130270.0,흑석시장,전통시장,2989.0
동작구,사당 4 동,3130271.0,남성역골목시장,전통시장,29047.0
동작구,사당 4 동,3130272.0,사당시장,전통시장,5844.0
동작구,사당 2 동,3130273.0,남성사계시장(남성시장),전통시장,43008.0
동작구,사당 1 동,3130274.0,"사당 1 동먹자골목상점가
(사당 1 동먹자골목)",전통시장,40304.0
관악구,조원동,3130275.0,강남골목시장,전통시장,14823.0
관악구,조원동,3130276.0,"신림중앙시장
(조원동 펭귄시장)",전통시장,7150.0
관악구,조원동,3130277.0,"조원동 펭귄시장
(신림중앙시장)",전통시장,32672.0
관악구,미성동,3130278.0,미성동 도깨비시장 골목형상점가,전통시장,24874.0
관악구,신사동,3130279.0,관악신사시장,전통시장,49986.0
관악구,신사동,3130280.0,신림종합시장,전통시장,8761.0
관악구,난곡동,3130281.0,우림시장,전통시장,6466.0
관악구,난곡동,3130282.0,난곡 골목형상점가,전통시장,11565.0
관악구,신원동,3130283.0,신원시장,전통시장,26568.0
관악구,신원동,3130284.0,관악종합시장(신원시장),전통시장,2721.0
관악구,서원동,3130285.0,서원동상점가,전통시장,60026.0
관악구,삼성동,3130286.0,신신림시장(삼성동시장),전통시장,4126.0
관악구,삼성동,3130287.0,삼성동 시장(삼성동시장),전통시장,13340.0
관악구,서림동,3130288.0,신림현대종합상가,전통시장,3964.0
관악구,은천동,3130289.0,봉일시장,전통시장,4844.0
관악구,청룡동,3130290.0,영림시장,전통시장,72197.0
관악구,청룡동,3130291.0,봉천제일종합시장,전통시장,3079.0
관악구,은천동,3130292.0,봉천현대시장,전통시장,5418.0
관악구,중앙동,3130293.0,봉천중앙시장,전통시장,17101.0
관악구,행운동,3130294.0,관악중부시장,전통시장,27900.0
관악구,인헌동,3130295.0,인헌시장(원당종합시장),전통시장,42171.0
서초구,방배본동,3130296.0,남부종합시장,전통시장,6658.0
서초구,양재 1 동,3130301.0,양재시장,전통시장,8409.0
강남구,신사동,3130302.0,강남시장(강남구 강남시장),전통시장,3961.0
강남구,논현 1 동,3130303.0,영동전통시장,전통시장,39097.0
강남구,압구정동,3130304.0,신사상가,전통시장,2739.0
강남구,논현 2 동,3130305.0,논현종합시장,전통시장,6787.0
강남구,역삼 1 동,3130306.0,강남언주로,전통시장,22922.0
강남구,역삼 2 동,3130307.0,도곡시장,전통시장,7462.0
강남구,청담동,3130308.0,청담삼익시장,전통시장,7529.0
강남구,대치 2 동,3130309.0,은마종합상점가,전통시장,30661.0
강남구,개포 2 동,3130310.0,강남개포시장,전통시장,25364.0
송파구,잠실본동,3130311.0,새마을시장,전통시장,79375.0
송파구,석촌동,3130312.0,석촌시장,전통시장,46711.0
송파구,방이 2 동,3130313.0,방이시장,전통시장,143645.0
송파구,풍납 1 동,3130314.0,풍납시장,전통시장,120813.0
송파구,문정 1 동,3130315.0,"문정동 로데오거리 상점가
(문정동 로데오거리)",전통시장,75829.0
송파구,마천 2 동,3130316.0,마천시장,전통시장,9557.0
송파구,마천 2 동,3130317.0,마천중앙시장,전통시장,33745.0
강동구,천호 2 동,3130318.0,로데오거리상점가,전통시장,56564.0
강동구,성내 2 동,3130319.0,성내전통시장,전통시장,31651.0
강동구,암사 1 동,3130320.0,암사종합시장,전통시장,37201.0
강동구,성내 1 동,3130321.0,장신구 특화거리 상점가,전통시장,38487.0
강동구,천호 3 동,3130322.0,고분다리전통시장,전통시장,20499.0
강동구,성내 3 동,3130323.0,둔촌역전통시장,전통시장,36613.0
강동구,길동,3130324.0,길동복조리시장,전통시장,29464.0
강동구,명일 1 동,3130325.0,명일전통시장,전통시장,27547.0
강동구,고덕 2 동,3130326.0,고덕 골목형상점가,전통시장,29082.0
중구,신당동,3130327.0,"평화시장 (남평화시장, 제일평화시장,
신평화패션타운)",전통시장,36213.0
